id,p_log,p_logr,p_nn,p_rf,p_rfmi,p_rfms,actual_res,res_log,res_logr,res_nn,res_rf,res_rfmi,res_rfms
11232,0.017342381305803338,0.014483702862969041,0.01286071775910084,0.02091880563486118,0.019230769230769232,0.019230769230769232,0,0,0,0,0,0,0
7142,0.007179170873831158,0.009228215775004824,0.008475916217302598,0.015092598190841118,0.027777777777777776,0.01984126984126984,0,0,0,0,0,1,0
13021,0.002979214608160404,0.0039068452098661825,0.0026555354718174025,0.013771942587656709,0.02,0.02,0,0,0,0,0,0,0
8415,0.02027709056689261,0.016260132120529704,0.020059804111067715,0.023172561448289705,0.011627906976744186,0.00909090909090909,0,0,0,0,0,0,0
4796,0.015105664656068572,0.017675863338747436,0.01167805085272234,0.02037714870859792,0.043859649122807015,0.046153846153846156,0,0,0,0,0,1,1
7881,0.03532611456313626,0.0406490111975846,0.030596838960239937,0.02773226813863841,0.017543859649122806,0.02586206896551724,0,1,1,1,1,0,1
11006,0.06996884097631598,0.0629245393601763,0.09353742587984028,0.0445156924786997,0.07777777777777778,0.043478260869565216,0,1,1,1,1,1,1
18383,0.022459139451400573,0.022895934973853126,0.028114184897781037,0.021762200530679267,0.03669724770642202,0.031746031746031744,0,0,0,1,0,1,1
10218,0.017810710945326724,0.01825277916728654,0.024539322795590755,0.01846547706305636,0.03731343283582089,0.03488372093023256,0,0,0,1,0,1,1
3081,0.014909747047266367,0.018648529880717437,0.009138492132826118,0.020330424910324555,0.009765625,0.009765625,0,0,0,0,0,0,0
10014,0.005479365125029325,0.005191859991524758,0.004032772022498338,0.013771942587656709,0.0,0.0,0,0,0,0,0,0,0
441,0.09416989239239411,0.08648074299718472,0.09069969767944631,0.044404148060695724,0.03409090909090909,0.03968253968253968,0,1,1,1,1,1,1
17569,0.013432988549987408,0.015410663495489363,0.012078149828436488,0.018128792307611226,0.02666666666666667,0.025510204081632654,0,0,0,0,0,1,1
13608,0.015430153737690619,0.019261754971200567,0.014147329170308398,0.01883194450305246,0.0234375,0.014925373134328358,0,0,0,0,0,0,0
17715,0.005997765220766034,0.0068278464196401606,0.006997996937879203,0.013788120480577447,0.01020408163265306,0.0,0,0,0,0,0,0,0
19301,0.004224289021875213,0.0045837892764178535,0.003482930421809983,0.016764979681023143,0.00625,0.008771929824561403,0,0,0,0,0,0,0
16487,0.010601122862440408,0.008953145044717533,0.004277624970778687,0.017111099239707293,0.008333333333333333,0.007692307692307693,0,0,0,0,0,0,0
5657,0.0035976664639339817,0.0043927054501907955,0.002622304549029347,0.013681715231255292,0.005747126436781609,0.004,0,0,0,0,0,0,0
10105,0.0085261562123142,0.00631602807911843,0.002595867834250401,0.0172997311129713,0.01,0.0,0,0,0,0,0,0,0
2434,0.1227444944383748,0.1288078920516035,0.08837610454403182,0.052425183176122415,0.05555555555555555,0.04838709677419355,0,1,1,1,1,1,1
15023,0.007680198284550405,0.006483705723260753,0.008087128286716361,0.013846352457322977,0.017857142857142856,0.02564102564102564,0,0,0,0,0,0,1
14126,0.014496689789641656,0.013481347411073409,0.014985987275908143,0.01794466041128234,0.009433962264150943,0.00847457627118644,0,0,0,0,0,0,0
4718,0.025720016649268363,0.03247384674636052,0.03526147829580449,0.027512929565862185,0.037914691943127965,0.037914691943127965,0,1,1,1,1,1,1
18449,0.005551113414893803,0.005896312461504979,0.004207446672152559,0.017330615567130895,0.0,0.0,0,0,0,0,0,0,0
18483,0.003884011823239302,0.004596837049532843,0.0030786339078642446,0.013667808876333025,0.017699115044247787,0.013513513513513514,0,0,0,0,0,0,0
13312,0.0033454845411089343,0.0038783011738902926,0.003101180857801047,0.013777356209674099,0.00625,0.008771929824561403,0,0,0,0,0,0,0
7232,0.003735970323665355,0.0047195707745515516,0.006975694031215834,0.013820335936236694,0.004651162790697674,0.004651162790697674,0,0,0,0,0,0,0
19445,0.026206419803854356,0.02203187249691977,0.024171315943150796,0.021553488398799815,0.05,0.04807692307692308,0,1,0,1,0,1,1
14334,0.018140365887761824,0.018347779325779714,0.009171540826536932,0.019535988174773002,0.017543859649122806,0.02586206896551724,0,0,0,0,0,0,1
3665,0.008877205044650761,0.009447121799057155,0.0032938360608036734,0.02028648157113762,0.0,0.0,0,0,0,0,0,0,0
1719,0.03848613177085071,0.04453621558477493,0.020220008161548893,0.038535509998387535,0.016,0.018691588785046728,0,1,1,0,1,0,0
10732,0.00984807799020858,0.009714936827057288,0.008825473162419268,0.015155138586488887,0.030100334448160536,0.030100334448160536,0,0,0,0,0,1,1
4793,0.0169828555192832,0.020504390783896456,0.009531847822457886,0.019553798828930026,0.04716981132075472,0.04716981132075472,0,0,0,0,0,1,1
1295,0.0473864331840599,0.04178155207280566,0.027516187374997964,0.03551973323633938,0.00211864406779661,0.004464285714285714,0,1,1,1,1,0,0
4016,0.00809100385421367,0.010594654172963383,0.008932646485821812,0.015121103062737437,0.026041666666666668,0.019230769230769232,0,0,0,0,0,1,0
19169,0.02331449754336689,0.02263257439850942,0.049220807389158315,0.031751041722200515,0.09,0.05172413793103448,1,0,0,1,1,1,1
8000,0.009548994015614938,0.010799049328197146,0.012771844958364515,0.019833748856089392,0.005747126436781609,0.00909090909090909,0,0,0,0,0,0,0
2410,0.08911420024619937,0.08227308502530468,0.08631605157467295,0.04270160039522804,0.020833333333333332,0.0375,0,1,1,1,1,0,1
12830,0.0075732541462555465,0.0100943690497795,0.009376029355360452,0.015155138586488887,0.015625,0.015625,0,0,0,0,0,0,0
17977,0.01434265376520396,0.015514639504973693,0.01006102546391985,0.015851889179257977,0.015151515151515152,0.015151515151515152,0,0,0,0,0,0,0
15264,0.013372077018678997,0.013247580466121922,0.010073998922051797,0.01629189852209971,0.013824884792626729,0.013824884792626729,0,0,0,0,0,0,0
3699,0.002672428267038234,0.003474778788067183,0.0024723576418068513,0.014000836301170778,0.013043478260869565,0.013043478260869565,0,0,0,0,0,0,0
8247,0.039118580444741875,0.03550391147598928,0.0317995264047497,0.026490244093445615,0.04716981132075472,0.031914893617021274,0,1,1,1,1,1,1
1673,0.035516005260167974,0.03435056361140845,0.0601022219184117,0.03424839941911649,0.028846153846153848,0.028846153846153848,0,1,1,1,1,1,1
917,0.02415887788867104,0.026771846691532826,0.025582676875670653,0.0327366391638026,0.018617021276595744,0.031746031746031744,0,1,1,1,1,0,1
12998,0.002590656868814816,0.003386580517028597,0.0029951523813025478,0.013709806311676422,0.013043478260869565,0.013043478260869565,0,0,0,0,0,0,0
13759,0.04437488802878177,0.051483228217192006,0.043964668429001465,0.044491257093135984,0.043478260869565216,0.043478260869565216,1,1,1,1,1,1,1
14564,0.05450028627839049,0.040727404555039225,0.07736911844873096,0.031199101346785225,0.043859649122807015,0.022222222222222223,0,1,1,1,1,1,0
3778,0.014305573129562073,0.01888053765527655,0.013554589883922203,0.019665762171706565,0.04032258064516129,0.031914893617021274,0,0,0,0,0,1,1
12728,0.012287971221180267,0.016507058274725345,0.01383657627188868,0.01890751605652454,0.016,0.02694610778443114,0,0,0,0,0,0,1
13553,0.010994221443326369,0.013234025381540688,0.011475684234224732,0.020713724905852483,0.009433962264150943,0.0375,0,0,0,0,0,0,1
19066,0.013820094493845109,0.016386065906875476,0.020190583842066786,0.019018009431623212,0.014084507042253521,0.014084507042253521,0,0,0,0,0,0,0
11325,0.019372309040278028,0.019237681517661,0.018094502643156336,0.019519753633370867,0.03278688524590164,0.02694610778443114,0,0,0,0,0,1,1
15065,0.021000484241304924,0.016867296502529158,0.012182812961099033,0.02023579258786503,0.008333333333333333,0.004464285714285714,0,0,0,0,0,0,0
5715,0.0026206702875709036,0.0031889105291207373,0.0020498088459543,0.013681715231255292,0.013043478260869565,0.013043478260869565,0,0,0,0,0,0,0
16807,0.019004291896519157,0.02101892781910708,0.02594536382591259,0.021953065648466573,0.017543859649122806,0.017241379310344827,0,0,0,1,0,0,0
1618,0.07819256543003153,0.07650875054449131,0.06710237316033014,0.040123258639445124,0.08333333333333333,0.08333333333333333,0,1,1,1,1,1,1
10564,0.01433943324250292,0.013401356071344137,0.008649001252519236,0.0173399985914959,0.013513513513513514,0.013513513513513514,0,0,0,0,0,0,0
1842,0.03353876620643075,0.025357679303373237,0.011861808548237662,0.03568289954792579,0.016129032258064516,0.00980392156862745,0,1,1,0,1,0,0
12593,0.06834176056256175,0.0886415517301416,0.08029071134991518,0.0717527687454347,0.06329113924050633,0.045454545454545456,1,1,1,1,1,1,1
8044,0.00865277965280483,0.009605293471897234,0.011829824432240952,0.015164513156222435,0.015625,0.015625,0,0,0,0,0,0,0
10296,0.005925074906316455,0.005627281697313607,0.004437798832987641,0.014250693056301202,0.012195121951219513,0.017543859649122806,0,0,0,0,0,0,0
16053,0.004769620326727496,0.005404996965074226,0.003969768340305416,0.013645993825892292,0.012254901960784314,0.00909090909090909,0,0,0,0,0,0,0
5930,0.0091757535194271,0.009900010387806059,0.005616538216342369,0.0172203794631975,0.012254901960784314,0.013157894736842105,0,0,0,0,0,0,0
2316,0.05381391796222353,0.059596448995468544,0.028668653840724187,0.0352695568506169,0.013157894736842105,0.013157894736842105,0,1,1,1,1,0,0
7634,0.006171368022709102,0.007627998023595404,0.007688778733137939,0.013641852294011256,0.010638297872340425,0.011235955056179775,0,0,0,0,0,0,0
272,0.07102162529091155,0.07129362219372207,0.0695748637618007,0.038570448612619074,0.013888888888888888,0.019230769230769232,1,1,1,1,1,0,0
12924,0.012305951550921469,0.016107799582978345,0.01548493673735709,0.019421631062480658,0.017543859649122806,0.04807692307692308,0,0,0,0,0,0,1
15011,0.06020308075117285,0.048084009965017424,0.05520302709613407,0.032730260468271814,0.043478260869565216,0.043478260869565216,0,1,1,1,1,1,1
13510,0.026627300956259654,0.029542771921887295,0.023684972389775603,0.032190505213221636,0.011627906976744186,0.010869565217391304,0,1,1,1,1,0,0
1924,0.02189721600322247,0.023770539728688703,0.029116893256174718,0.031696949994487425,0.0,0.0,0,0,1,1,1,0,0
17888,0.05337866691781181,0.051080875220756876,0.05353304385307052,0.02862472072403184,0.0,0.0,0,1,1,1,1,0,0
9628,0.019669877702980253,0.01929485963832353,0.015851927268928773,0.020071497124361067,0.0,0.0,0,0,0,0,0,0,0
11752,0.027720589694317507,0.022961544992268417,0.03520659176019338,0.020586901877558822,0.013824884792626729,0.013824884792626729,0,1,0,1,0,0,0
12746,0.014304830368256253,0.01848782922261035,0.009705940617526757,0.019109287880131415,0.013513513513513514,0.013513513513513514,0,0,0,0,0,0,0
7855,0.02406633986065343,0.025809562289169398,0.023208568539080883,0.024928695680841308,0.02,0.045454545454545456,0,1,1,0,1,0,1
18334,0.012957398953768571,0.01377275800978784,0.013500826577429905,0.019160562783162183,0.008333333333333333,0.004464285714285714,0,0,0,0,0,0,0
9559,0.03282985286474383,0.02922358549815192,0.025475206399169493,0.02256475905775708,0.015151515151515152,0.02727272727272727,0,1,1,1,0,0,1
19665,0.018892102150040526,0.02522504652154608,0.011949722288268393,0.018889807659261505,0.030100334448160536,0.030100334448160536,0,0,1,0,0,1,1
14574,0.020574400143563595,0.018570573857730168,0.021866538406536982,0.02025180727626384,0.009765625,0.009765625,0,0,0,0,0,0,0
2950,0.012870370377107518,0.016512812423433363,0.015257943683178028,0.016861370419539366,0.015151515151515152,0.015151515151515152,0,0,0,0,0,0,0
3150,0.011832821619004572,0.01488787976449765,0.004939000867521656,0.02246588980212902,0.0,0.0,0,0,0,0,0,0,0
17285,0.012653143778934594,0.013915943092339593,0.01772912316151187,0.019199102230655934,0.037037037037037035,0.037037037037037035,0,0,0,0,0,1,1
17972,0.007501350437003177,0.009259805794970152,0.0027154423482072176,0.017332537777952427,0.00423728813559322,0.006756756756756757,0,0,0,0,0,0,0
19833,0.0061493729386704245,0.0072184857754728805,0.006955023882734725,0.016530459609607674,0.00211864406779661,0.004464285714285714,0,0,0,0,0,0,0
6121,0.006955654049269883,0.008917090319972261,0.00880162782050415,0.013916432305958792,0.015873015873015872,0.0,0,0,0,0,0,0,0
15296,0.010412364515490918,0.01157826860845905,0.012784901804446108,0.01690857220546788,0.02,0.034482758620689655,0,0,0,0,0,0,1
14600,0.038398237297873186,0.03647888594723198,0.03966745837513119,0.030136471434981077,0.09734513274336283,0.11235955056179775,1,1,1,1,1,1,1
12706,0.04389362963666164,0.03653652715996168,0.03472535652596894,0.030924043282344934,0.041666666666666664,0.04310344827586207,0,1,1,1,1,1,1
5399,0.016054613295762958,0.01901151759735879,0.009984484521136565,0.01835453546715234,0.02127659574468085,0.023809523809523808,0,0,0,0,0,0,1
7874,0.003865875592710004,0.0049533368112333175,0.007803553430003405,0.013752786038239017,0.008333333333333333,0.007692307692307693,0,0,0,0,0,0,0
2025,0.026057476216041053,0.025899923422168153,0.02783493832480661,0.03281660496234188,0.011904761904761904,0.015151515151515152,0,1,1,1,1,0,0
12927,0.003613144826781698,0.004539790739985783,0.004177644593130067,0.013777356209674099,0.00625,0.016129032258064516,0,0,0,0,0,0,0
17809,0.010065731615826247,0.01056125015136108,0.014319135902553223,0.017641520032554554,0.041666666666666664,0.03125,1,0,0,0,0,1,1
4762,0.012950847112427331,0.012991461912376233,0.023537752770062658,0.023691535392706634,0.0,0.0,0,0,0,1,1,0,0
7401,0.01135976084673123,0.013559891911507697,0.015087865504844382,0.016504463305843455,0.014084507042253521,0.0196078431372549,0,0,0,0,0,0,0
13000,0.02595959494664098,0.030945493113318796,0.014721205354691604,0.02372018800685919,0.09090909090909091,0.05,0,1,1,0,1,1,1
18573,0.03607864823521022,0.037307489975279676,0.017436877894000054,0.02960908507170668,0.06097560975609756,0.125,0,1,1,0,1,1,1
2351,0.1825613026043864,0.1749313676016917,0.19967724997239922,0.09639805086428195,0.09859154929577464,0.10714285714285714,1,1,1,1,1,1,1
11235,0.011722709158218266,0.011280772449629856,0.01011434355237564,0.015222688484486567,0.041666666666666664,0.03431372549019608,1,0,0,0,0,1,1
3382,0.01679233429936023,0.020396846930081505,0.014347613978255078,0.022017583887914024,0.028846153846153848,0.028846153846153848,0,0,0,0,0,1,1
16796,0.02360261615928447,0.025224978522979252,0.013337432227257152,0.020747380444192852,0.06060606060606061,0.04310344827586207,0,1,1,0,0,1,1
18963,0.014452902535854467,0.017034454234427815,0.012128274791343707,0.019348484806157803,0.017857142857142856,0.017857142857142856,0,0,0,0,0,0,0
15077,0.007560100126508347,0.006599413346821649,0.004558374866091094,0.015886904399425625,0.011904761904761904,0.0,0,0,0,0,0,0,0
4714,0.007046304932486935,0.008514170304531776,0.005805793220996201,0.013681715231255292,0.01744186046511628,0.01744186046511628,0,0,0,0,0,0,0
17953,0.008887414723876387,0.010733217787467803,0.00829740812890602,0.01492569443101169,0.030100334448160536,0.030100334448160536,0,0,0,0,0,1,1
1136,0.025814965075464952,0.029953478504391035,0.019276849404092713,0.03528345768568598,0.030100334448160536,0.030100334448160536,0,1,1,0,1,1,1
1223,0.044868677314702766,0.05091007706559488,0.057438098726809994,0.0380379032568596,0.03278688524590164,0.02694610778443114,0,1,1,1,1,1,1
2897,0.01703966494064658,0.015867140743706386,0.011534415430156564,0.033256512675650954,0.027777777777777776,0.03571428571428571,0,0,0,0,1,1,1
4051,0.010041228334800546,0.012745880904805483,0.012546625346680544,0.015183239338717725,0.015151515151515152,0.02727272727272727,0,0,0,0,0,0,1
11706,0.006153375398477689,0.005788139700407497,0.002756838547669675,0.013713767259392573,0.012195121951219513,0.017543859649122806,0,0,0,0,0,0,0
4860,0.008898609154277847,0.009621918094177182,0.009085573177259325,0.020368160779413825,0.0045045045045045045,0.007407407407407408,0,0,0,0,0,0,0
8101,0.039332234288932795,0.03327808725828485,0.026721714989095258,0.029296731069923466,0.0,0.0,0,1,1,1,1,0,0
18519,0.004660170231567161,0.005049029261035283,0.0037062296115389416,0.013788120480577447,0.016129032258064516,0.00980392156862745,0,0,0,0,0,0,0
10324,0.013829535106246611,0.011251327747007638,0.0069716135579951976,0.01728384023480512,0.02976190476190476,0.011235955056179775,0,0,0,0,0,1,0
6188,0.0054596215928042775,0.006493023535573918,0.004813764535046545,0.019400433498225327,0.010869565217391304,0.010869565217391304,0,0,0,0,0,0,0
15046,0.06597710337951616,0.056549171838916445,0.07721927836495604,0.033227410925183304,0.024193548387096774,0.024390243902439025,0,1,1,1,1,1,1
2614,0.0210081325829151,0.025629538465773944,0.01941923072590997,0.024622743595269184,0.058823529411764705,0.0425531914893617,0,0,1,0,1,1,1
12854,0.030742057117957418,0.035497310093386726,0.0356312276566444,0.025901782266231375,0.04716981132075472,0.031914893617021274,0,1,1,1,1,1,1
4154,0.004948306932522351,0.006037862630181118,0.0036312900273570365,0.013681715231255292,0.005128205128205128,0.006329113924050633,0,0,0,0,0,0,0
7895,0.010057806944202281,0.010335567685418429,0.0041020094392248225,0.01703955482860255,0.005128205128205128,0.006329113924050633,0,0,0,0,0,0,0
16509,0.03442559163620837,0.030433431442358393,0.05451421580031354,0.028741719619013163,0.0273972602739726,0.0273972602739726,1,1,1,1,1,1,1
3432,0.026846075812235557,0.03240308464914941,0.04474478695426708,0.02645901791469001,0.037914691943127965,0.037914691943127965,1,1,1,1,1,1,1
7756,0.008338616374309459,0.01030323613220664,0.016771743536395826,0.018221565301304463,0.028846153846153848,0.028846153846153848,0,0,0,0,0,1,1
10266,0.010656007238876952,0.010616636469080983,0.011482410983270332,0.015155138586488887,0.00819672131147541,0.011494252873563218,0,0,0,0,0,0,0
10139,0.028597997905046364,0.024276450471485855,0.021315068808548665,0.02242863488540401,0.017543859649122806,0.017241379310344827,0,1,1,0,0,0,0
5891,0.005699405432658297,0.0061069362127720225,0.0035262555751036464,0.01563546059039872,0.012195121951219513,0.017543859649122806,0,0,0,0,0,0,0
11808,0.016216799966080615,0.01621745276758663,0.014261467954372236,0.019109287880131415,0.017857142857142856,0.017857142857142856,0,0,0,0,0,0,0
18183,0.0368029707070451,0.035633845386434625,0.04492342935261446,0.028117206654976582,0.0,0.0,0,1,1,1,1,0,0
14303,0.008702955112410912,0.008230665925663062,0.0050534255442439,0.013784216181342693,0.0049504950495049506,0.008064516129032258,0,0,0,0,0,0,0
16267,0.014426014680258219,0.020151785619776187,0.011514350589343875,0.01709989780967404,0.02158273381294964,0.019230769230769232,1,0,0,0,0,0,0
16313,0.01209363212966163,0.012521928732349861,0.02330151857972907,0.02018769208117596,0.013888888888888888,0.008264462809917356,0,0,0,0,0,0,0
978,0.055004212190472426,0.059878971875737375,0.0496597369383417,0.04343506237642109,0.08695652173913043,0.08181818181818182,0,1,1,1,1,1,1
1023,0.0403047982809962,0.041281780913968634,0.018632234326879667,0.0352695568506169,0.005128205128205128,0.006329113924050633,0,1,1,0,1,0,0
10762,0.008713114695418295,0.008474392950161206,0.00649594362177397,0.013709806311676422,0.02158273381294964,0.019230769230769232,0,0,0,0,0,0,0
13144,0.012213479629606592,0.015706246223783107,0.010593668565355499,0.020662282240645563,0.03225806451612903,0.03488372093023256,0,0,0,0,0,1,1
1665,0.039837606374662556,0.03738315460325065,0.035751800978131146,0.04108589940398242,0.013888888888888888,0.008264462809917356,0,1,1,1,1,0,0
11461,0.010361052718754432,0.010091539736078205,0.007523306562569258,0.015582082484879354,0.017326732673267328,0.017326732673267328,0,0,0,0,0,0,0
15181,0.014194480492512075,0.014430388586992951,0.01227150388531173,0.017100525036345775,0.02666666666666667,0.025510204081632654,0,0,0,0,0,1,1
11091,0.027215140517578014,0.025108530474639967,0.016395034932740457,0.022332280520957544,0.030100334448160536,0.030100334448160536,0,1,1,0,0,1,1
6106,0.024056115485946758,0.02681023309693715,0.01855766398825849,0.023410276666671937,0.01,0.017543859649122806,0,1,1,0,0,0,0
18200,0.012203719164544413,0.014827521550978922,0.01535101506448437,0.01817082347756447,0.03571428571428571,0.02586206896551724,0,0,0,0,0,1,1
9344,0.004483829862694582,0.004732365917161576,0.008820870913493359,0.013651630983412287,0.004651162790697674,0.004651162790697674,0,0,0,0,0,0,0
4362,0.002390728555945494,0.003067034762036776,0.0014797748871107955,0.013681715231255292,0.013043478260869565,0.013043478260869565,0,0,0,0,0,0,0
19500,0.018411736920650044,0.01766563299816193,0.02460075526445039,0.020387791943835082,0.012987012987012988,0.008620689655172414,0,0,0,1,0,0,0
10367,0.03978370432661547,0.030712202730325353,0.015411578098628323,0.028550024389261252,0.017857142857142856,0.017857142857142856,0,1,1,0,1,0,0
3744,0.007394131460948473,0.009835646397196616,0.007559123804736026,0.015188652960735117,0.015625,0.015625,0,0,0,0,0,0,0
4556,0.04192815766554172,0.05112638423364911,0.019007250609978453,0.030264444016282064,0.06611570247933884,0.059782608695652176,0,1,1,0,1,1,1
2889,0.0032238538058355147,0.004223326416986844,0.0029838094782826258,0.01367577078792497,0.004651162790697674,0.004651162790697674,0,0,0,0,0,0,0
4094,0.012464401879947433,0.012172951271273887,0.012067256582350482,0.017111165896509243,0.02158273381294964,0.019230769230769232,0,0,0,0,0,0,0
2527,0.004192344945978872,0.004961708243737939,0.005077067275488459,0.01645964074281693,0.0,0.0,0,0,0,0,0,0,0
14254,0.007144042206168526,0.006725128692829376,0.003929087862573621,0.013784216181342693,0.003937007874015748,0.003937007874015748,0,0,0,0,0,0,0
18481,0.0049193889505318635,0.005021162257504363,0.005570643728491717,0.013725984204597159,0.02608695652173913,0.022388059701492536,0,0,0,0,0,1,0
422,0.021001857732160522,0.021256174156426066,0.03185578644200531,0.03233063378789645,0.017857142857142856,0.02564102564102564,1,0,0,1,1,0,1
6886,0.006952994116311618,0.008487971022032094,0.01043654186138126,0.013637891346295106,0.015873015873015872,0.03389830508474576,0,0,0,0,0,0,1
19417,0.01755111494569596,0.020409560138506082,0.00984393554831636,0.01877113292725599,0.025423728813559324,0.03431372549019608,0,0,0,0,0,1,1
11082,0.025569030527274505,0.028245403691391984,0.042633983945053675,0.020528726549294687,0.013824884792626729,0.013824884792626729,0,1,1,1,0,0,0
18455,0.031881695436730764,0.03471849938588463,0.05111748323159589,0.02706304610840971,0.017543859649122806,0.02586206896551724,0,1,1,1,1,0,1
3321,0.019151658132138188,0.021965814414985123,0.009658496206804921,0.019085764501276664,0.011111111111111112,0.014492753623188406,0,0,0,0,0,0,0
1851,0.06902698365587952,0.08416269797095366,0.07970000973202145,0.038550161826796464,0.014705882352941176,0.016666666666666666,0,1,1,1,1,0,0
10694,0.030071909267142916,0.02065900168980859,0.03665685188382374,0.030409877595718973,0.0,0.023809523809523808,0,1,0,1,1,0,1
19785,0.006758951426174238,0.008238326088818353,0.005782955141723386,0.01511534270845068,0.018617021276595744,0.025210084033613446,0,0,0,0,0,0,1
14838,0.008668203263960485,0.007908546930403474,0.005951576205063546,0.019141696688447653,0.011904761904761904,0.015151515151515152,0,0,0,0,0,0,0
4377,0.014393661178720032,0.01805878579228388,0.010105218561173013,0.019607382685908708,0.017543859649122806,0.02586206896551724,0,0,0,0,0,0,1
1866,0.0297181590922302,0.028886050612103448,0.043719850589337826,0.03259048935361378,0.0,0.0,0,1,1,1,1,0,0
15190,0.00675862155630194,0.006064056483382612,0.003913599058608979,0.013846352457322977,0.006666666666666667,0.006666666666666667,0,0,0,0,0,0,0
5402,0.010673830437061245,0.012433055677589863,0.008818239803917027,0.018331480782093595,0.02,0.045454545454545456,0,0,0,0,0,0,1
16049,0.023828905304432525,0.026110141195699956,0.011520809578831776,0.022805672167071644,0.046052631578947366,0.03333333333333333,0,1,1,0,0,1,1
17199,0.006393987200365123,0.007180908864670365,0.006644319380942227,0.014266870949221942,0.02976190476190476,0.011235955056179775,0,0,0,0,0,1,0
5928,0.007558729498203916,0.00920592270805955,0.006247131374062338,0.014950602830271498,0.028846153846153848,0.028846153846153848,0,0,0,0,0,1,1
7620,0.004728035299752149,0.006058259474601196,0.005883435432997382,0.01357971601803097,0.0,0.0,0,0,0,0,0,0,0
1150,0.030588131686189814,0.029048637298855342,0.027861974858660068,0.04133607578970491,0.013043478260869565,0.013043478260869565,0,1,1,1,1,0,0
9806,0.05304635737795256,0.04804601244103666,0.06057178957728585,0.03674174866407802,0.06060606060606061,0.04310344827586207,1,1,1,1,1,1,1
3566,0.014109382594171011,0.02195274124959952,0.0052555824486689535,0.01874938453361721,0.025423728813559324,0.03431372549019608,0,0,0,0,0,1,1
16400,0.02199697703900081,0.028684183876174607,0.024620082511759015,0.02026901509486566,0.013422818791946308,0.012295081967213115,0,0,1,1,0,0,0
11872,0.005727415897520093,0.0058085277498447834,0.0016661797961251674,0.014130381452056782,0.0064516129032258064,0.005,0,0,0,0,0,0,0
5368,0.023165255498592798,0.025126309069220594,0.028571844654494142,0.02922560186137206,0.016129032258064516,0.037037037037037035,1,0,1,1,1,0,1
8336,0.060735874128661126,0.054255750198544825,0.0663282714329295,0.04181187191783902,0.02564102564102564,0.043478260869565216,0,1,1,1,1,1,1
7141,0.02723609836828066,0.02535079235008685,0.04326546803384595,0.0311401634125204,0.047619047619047616,0.016666666666666666,0,1,1,1,1,1,0
5548,0.008425872954319236,0.008986918999855178,0.008402958863895181,0.020368160779413825,0.00423728813559322,0.006756756756756757,0,0,0,0,0,0,0
13995,0.021945593420617963,0.0195411764338895,0.017495865903742393,0.023023568561743347,0.04285714285714286,0.04054054054054054,0,0,0,0,0,1,1
13966,0.01899893140582498,0.018015182110702882,0.016289073106396997,0.01885926064126914,0.04716981132075472,0.031914893617021274,1,0,0,0,0,1,1
15280,0.020797204715665166,0.01917662394068686,0.03720054018095362,0.01957894780850865,0.017857142857142856,0.017857142857142856,0,0,0,1,0,0,0
1814,0.07588029410356596,0.06672246103383053,0.06358088912787384,0.04186851983103376,0.013824884792626729,0.013824884792626729,0,1,1,1,1,0,0
2103,0.04571132053488731,0.05129205526411451,0.017349989284422673,0.036524880655864345,0.017857142857142856,0.02564102564102564,0,1,1,0,1,0,1
3067,0.012283986899394304,0.016517216926845265,0.014725960904586942,0.019485718109619417,0.03278688524590164,0.02694610778443114,0,0,0,0,0,1,1
12473,0.024315545233201414,0.02548469434076091,0.020805928000483358,0.021769297370446448,0.013157894736842105,0.015873015873015872,0,1,1,0,0,0,0
16543,0.037475685404818285,0.036419973299408756,0.04745293326852616,0.026204629731681296,0.037914691943127965,0.037914691943127965,0,1,1,1,1,1,1
8148,0.03850597653692862,0.03567482470611518,0.015696155760971758,0.027694119420363927,0.038461538461538464,0.038461538461538464,0,1,1,0,1,1,1
6778,0.015521041889966622,0.0191422890328593,0.014936628512988461,0.01939096694001208,0.0410958904109589,0.0410958904109589,0,0,0,0,0,1,1
10782,0.025674926132656675,0.024022918239523187,0.013088095211974534,0.02795594286270571,0.045454545454545456,0.041666666666666664,0,1,1,0,1,1,1
17921,0.008748456944283138,0.008962975534027074,0.007798996427012492,0.020913609733934694,0.027777777777777776,0.01818181818181818,0,0,0,0,0,1,0
9981,0.03887989447042971,0.03115772812524449,0.0380843045700203,0.03270004901604271,0.0,0.0,0,1,1,1,1,0,0
5658,0.018462692619894628,0.021531311779772622,0.011431580993893773,0.02147576227113129,0.045454545454545456,0.041666666666666664,0,0,0,0,0,1,1
9077,0.022019249420367485,0.02265273971153497,0.025550961578645403,0.02873858914674484,0.041666666666666664,0.03125,0,0,0,1,1,1,1
659,0.03982386482136656,0.04344470788864089,0.0665797668974296,0.03807793978562147,0.013824884792626729,0.013824884792626729,0,1,1,1,1,0,0
17220,0.015910537936171074,0.015594911268085732,0.014104460965341088,0.017696536967808797,0.013513513513513514,0.013513513513513514,0,0,0,0,0,0,0
11535,0.016820901929406613,0.015542119203814632,0.00624489826355738,0.01737377732155616,0.05660377358490566,0.056818181818181816,0,0,0,0,0,1,1
6300,0.004758219063941321,0.006172891704440724,0.006264486589415661,0.01357971601803097,0.017857142857142856,0.017857142857142856,0,0,0,0,0,0,0
7963,0.006065681882695931,0.0072990829116319315,0.009268415959617617,0.013700027622275393,0.019230769230769232,0.022058823529411766,0,0,0,0,0,0,0
